12/19/2019,CRUNCH FIT,Electronic Withdrawal,,($24.95)
12/19/2019,GOOGLE *GOOGLE STORAGE MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($09.99)
12/19/2019,AMAZON.COM*F14L21583 SEATTLE WA,Debit Card POS Withdrawal,,($14.30)
12/18/2019,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($20.96)
12/18/2019,GOOGLE *GOOGLE MUSIC MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($10.59)
12/18/2019,WM SUPERCENTER # WAL-MART SUPER CENTER,Debit Card POS Withdrawal,,($36.00)
12/18/2019,UBER EATS HELP.UBER.COM CA,Debit Card Withdrawal,,($26.36)
12/18/2019,NESTLE TOLLHOUSE 2095 LANCASTER PA,Debit Card Withdrawal,,($09.73)
12/17/2019,PLANET FIT,Electronic Withdrawal,,($19.99)
12/17/2019,ULTA.COM 866-983-8582 ULTA.COM ILUS0793259,Debit Card Withdrawal,,($21.20)
12/17/2019,FOREVER 21 INC 888-494-3837 FOREVER 21 INC,Debit Card Withdrawal,,($22.40)
12/17/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($13.76)
12/16/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/16/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/16/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($09.87)
12/16/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($41.50)
12/16/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/16/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($00.83)
12/16/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($05.28)
12/16/2019,PAPA JOHNS #2360 LANCASTER PA,Debit Card Withdrawal,,($28.00)
12/15/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($13.27)
12/15/2019,INKARNATE INKARNATE.COM CA,Debit Card Withdrawal,,($05.00)
12/15/2019,HLU*HULU 909477710189-U HULU.COM/BILL CA,Debit Card Withdrawal,,($12.70)
12/15/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.76)
12/15/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($17.78)
12/15/2019,WINE AND SPIRITS 3627 LANCASTER PA,Debit Card Withdrawal,,($94.30)
12/15/2019,SQ *EDWIN PEREZ LANCASTER PA,Debit Card Withdrawal,,($60.00)
12/15/2019,SP * JUVIAS PLACE HTTPSJUVIASPL NJ,Debit Card Withdrawal,,($32.34)
12/14/2019,EPC*EPIC GAMES STORE 919-854-0070 EPC*EPIC,Debit Card Withdrawal,,($31.75)
12/14/2019,GOOGLE *FLUFFYFAIRYGAM MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($05.29)
12/14/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($129.44)
12/14/2019,SHUTTERFLY 800-986-1065 SHUTTERFLY CAUSIN0,Debit Card Withdrawal,,($04.90)
12/14/2019,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($31.21)
12/14/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($23.00)
12/14/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/14/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/14/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($16.40)
12/14/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($08.58)
12/13/2019,AMAZON.COM*673IV9EH3 AMZN.COM/BILL WA,Debit Card Withdrawal,,($10.59)
12/13/2019,GIANT 6484 LANCASTER PA,Debit Card POS Withdrawal,,"($1,032.67)"
12/13/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($44.14)
12/13/2019,GOOGLE *SMART LAUNCHER MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($08.47)
12/13/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($13.99)
12/13/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/13/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/13/2019,ALDI INC,Electronic Deposit,,"$1,128.59"
12/13/2019,SYGMA NETWORK IN,Electronic Deposit,,$696.58
12/13/2019,ALDI INC,Electronic Deposit,,$156.46
12/12/2019,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($02.74)
12/12/2019,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($03.17)
12/12/2019,SONIC DRIVE IN #5785 LANCASTER PA,Debit Card Withdrawal,,($11.00)
12/11/2019,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($13.80)
12/11/2019,ULTA.COM 866-983-8582 ULTA.COM ILUS0793259,Debit Card Withdrawal,,($52.79)
12/10/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($06.75)
12/10/2019,PAYPAL,Electronic Withdrawal,,($144.15)
12/10/2019,XFINITY,Electronic Withdrawal,,($135.32)
12/10/2019,ELN*VRV 415-503-9235 ELN*VRV CAUSIN7200,Debit Card Withdrawal,,($10.58)
12/10/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.85)
12/10/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/10/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.20)
12/10/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
12/10/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
12/10/2019,MCDONALD'S F10256 HARRISBURG PA,Debit Card Withdrawal,,($07.10)
12/10/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($10.13)
12/10/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($08.48)
12/09/2019,BEAUTY BAY LTD MANCHESTER GB,Debit Card Withdrawal,,($39.60)
12/09/2019,AMZN DIGITAL*155T97963 888-802-3080 AMZN D,Debit Card Withdrawal,,($28.61)
12/09/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/09/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
12/09/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/09/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($11.86)
12/09/2019,WAL-MART #5200 2030 FRUITVILLE PIKE,Debit Card POS Withdrawal,,($42.67)
12/09/2019,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($29.77)
12/09/2019,ROSIE'S PIZZA 717-923-0242 ROSIE'S PIZZA P,Debit Card Withdrawal,,($25.13)
12/08/2019,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($42.48)
12/08/2019,CARDTRONICS CCSB 1262 LITITZ PIKE,ATM Withdrawal,,($203.25)
12/08/2019,TAXI SVC QUEENS LONG ISLAND C NY,Debit Card Withdrawal,,($16.56)
12/08/2019,MACYS HERALD SQUARE NEW YORK NY,Debit Card Withdrawal,,($01.31)
12/08/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($11.31)
12/08/2019,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($19.15)
12/07/2019,CKO*PATREON* MEMBERSHIP 833-9728766 CKO*PA,Debit Card Withdrawal,,($21.00)
12/07/2019,MACYS HERALD SQUARE NEW YORK NY,Debit Card Withdrawal,,($26.27)
12/07/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
12/07/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/07/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($07.41)
12/07/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($12.70)
12/07/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($08.87)
12/06/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($24.69)
12/06/2019,ATT PAYMENT,Electronic Withdrawal,,($138.00)
12/06/2019,UBER GIFTCARD 310-566-1424 UBER GIFTCARD N,Debit Card Withdrawal,,($25.00)
12/06/2019,SHUTTERFLY 800-986-1065 SHUTTERFLY CAUSIN8,Debit Card Withdrawal,,($02.56)
12/06/2019,DOLLAR TREE LANCASTER PA,Debit Card Withdrawal,,($12.06)
12/06/2019,SYGMA NETWORK IN,Electronic Deposit,,$779.05
12/06/2019,SYGMA NETWORK IN,Electronic Deposit,,$61.54
12/05/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($05.23)
12/05/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
12/05/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($22.79)
12/05/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($04.24)
12/05/2019,SONIC DRIVE IN #5785 LANCASTER PA,Debit Card Withdrawal,,($12.70)
12/05/2019,SONIC DRIVE IN #5785 LANCASTER PA,Debit Card Withdrawal,,($10.06)
12/04/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($08.70)
12/04/2019,STAPLES 00101386 LANCASTER PA,Debit Card Withdrawal,,($04.66)
12/04/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($06.79)
12/03/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
12/03/2019,LYNDON CITY LINE DINER LANCASTER PA,Debit Card Withdrawal,,($17.19)
12/03/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
12/03/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.89)
12/03/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($00.99)
12/02/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($26.49)
12/02/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($48.46)
12/02/2019,ANASTASIA BEVERLY HILLS 310-474-4300 ANAST,Debit Card Withdrawal,,($67.50)
12/02/2019,CAPITAL ONE,Electronic Withdrawal,,($40.00)
12/02/2019,PAYPAL,Electronic Withdrawal,,($15.00)
12/02/2019,PAYPAL,Electronic Withdrawal,,($15.00)
12/02/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($34.66)
12/02/2019,AMAZON.COM*R263C64O3 SEATTLE WA,Debit Card POS Withdrawal,,($41.34)
12/01/2019,BOXYCHARM* BOXYLUXE WWW.BOXYCHARM FL,Debit Card Withdrawal,,($52.99)
12/01/2019,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($32.01)
12/01/2019,MERCARI 415-8001078 MERCARI CAUSIN0002,Debit Card Withdrawal,,($13.00)
12/01/2019,STARBUCKS STORE 14189 LANCASTER PA,Debit Card Withdrawal,,($10.60)
12/01/2019,MERCARI 415-8001078 MERCARI CAUSINC300,Debit Card Withdrawal,,($12.00)
11/30/2019,NATASHA DENONA MAKE UP 212-203-0060 NATASH,Debit Card Withdrawal,,($88.80)
11/30/2019,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($34.34)
11/30/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($06.99)
11/30/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($15.88)
11/30/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.76)
11/30/2019,SWIPE 5 REBATE,Deposit,,$03.85
11/29/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($101.11)
11/29/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($140.73)
11/29/2019,WALGREENS STORE 1262 LITI LANCASTER PA,Debit Card POS Withdrawal,,($39.64)
11/29/2019,ALDI INC,Electronic Deposit,,"$1,106.10"
11/29/2019,SYGMA NETWORK IN,Electronic Deposit,,$566.74
11/28/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/28/2019,ADOBE CREATIVE CLOUD 800-833-6687 ADOBE CR,Debit Card Withdrawal,,($31.79)
11/27/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/27/2019,THRIVENT FINANCL,Electronic Withdrawal,,($45.44)
11/23/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/23/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($05.29)
11/22/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/22/2019,NETFLIX.COM NETFLIX.COM CA,Debit Card Withdrawal,,($13.77)
11/22/2019,SYGMA NETWORK IN,Electronic Deposit,,$477.26
11/21/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/21/2019,NORTHWESTERN MU,Electronic Withdrawal,,($44.01)
11/21/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/21/2019,PAYPAL,Electronic Withdrawal,,($31.45)
11/20/2019,ANASTASIA BEVERLY HILLS 310-474-4300 ANAST,Debit Card Withdrawal,,($60.00)
11/20/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/20/2019,DISNEYPLUS 888-9057888 DISNEYPLUS CAUS0000,Debit Card Withdrawal,,($07.41)
11/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/19/2019,GOOGLE *GOOGLE STORAGE 650-253-0000 GOOGLE,Debit Card Withdrawal,,($09.99)
11/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/19/2019,AES STDNT LOAN,Electronic Withdrawal,,($49.07)
11/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/19/2019,AES STDNT LOAN,Electronic Withdrawal,,($34.07)
11/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/19/2019,CRUNCH FIT,Electronic Withdrawal,,($24.95)
11/19/2019,HOT Z PIZZA - LANDISVI LANDISVILLE PA,Debit Card Withdrawal,,($22.96)
11/19/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/19/2019,GOOGLE *GOOGLE MUSIC 650-253-0000 GOOGLE *,Debit Card Withdrawal,,($10.59)
11/19/2019,VICTORIASSECRET.COM 800-888-1500 VICTORIAS,Debit Card Withdrawal,,($40.28)
11/18/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($02.64)
11/18/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($17.19)
11/18/2019,MERCARI 415-8001078 MERCARI CAUSIN7500,Debit Card Withdrawal,,($39.25)
11/18/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/18/2019,LENDMARK FINANCI,Electronic Withdrawal,,($316.00)
11/18/2019,SHEN ZHEN SHI RO,Electronic Withdrawal,,($296.99)
11/18/2019,PPL ELECTRIC,Electronic Withdrawal,,($108.37)
11/18/2019,IRS USATAXPYMT,Electronic Withdrawal,,($89.58)
11/18/2019,PLANET FIT,Electronic Withdrawal,,($19.99)
11/18/2019,PAYPAL,Electronic Withdrawal,,($01.00)
11/18/2019,PAYPAL,Electronic Withdrawal,,($01.00)
11/18/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
11/18/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($04.78)
11/16/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($05.48)
11/16/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($104.70)
11/16/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($12.69)
11/16/2019,PAPA JOHNS #2360 LANCASTER PA,Debit Card Withdrawal,,($50.33)
11/16/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($02.12)
11/16/2019,INKARNATE INKARNATE.COM CA,Debit Card Withdrawal,,($05.00)
11/15/2019,HLU*HULU 909477718707-U HULU.COM/BILL CA,Debit Card Withdrawal,,($12.70)
11/15/2019,AMAZON.COM*2Y9TQ6QZ3 SEATTLE WA,Debit Card POS Withdrawal,,($24.45)
11/15/2019,TRANSFER VISA PAYMENT,Online Banking Withdrawal,,($200.00)
11/15/2019,ALDI INC,Electronic Deposit,,"$1,252.32"
11/15/2019,SYGMA NETWORK IN,Electronic Deposit,,$511.35
11/13/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/13/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($21.20)
11/12/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($14.11)
11/12/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/12/2019,XFINITY,Electronic Withdrawal,,($135.31)
11/12/2019,NSF COURTESY FEE,Fee Withdrawal,,($37.00)
11/12/2019,GREAT LAKES,Electronic Withdrawal,,($81.91)
11/12/2019,AMAZON PAYMENTS SEATTLE WA,Debit Card POS Withdrawal,,($35.94)
11/12/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.88)
11/12/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
11/12/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($17.97)
11/11/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($22.49)
11/11/2019,AMTRAK .COM 3130694582315 WASHINGTON DC,Debit Card Withdrawal,,($21.00)
11/10/2019,PROGRESSIVE *INSURANCE 800-776-4737 PROGRE,Debit Card Withdrawal,,($185.04)
11/10/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($100.99)
11/10/2019,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($26.64)
11/10/2019,ELN*VRV 415-503-9235 ELN*VRV CAUSIN1200,Debit Card Withdrawal,,($10.58)
11/10/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($13.22)
11/10/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($31.25)
11/10/2019,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($36.89)
11/10/2019,SP * COLOURPOP COLOURPOPPRD. CA,Debit Card Withdrawal,,($44.09)
11/09/2019,WENDYS #6449 3995 COLUMBIA AVE COLUMBIA PA,Debit Card POS Withdrawal,,($12.61)
11/09/2019,CARDTRONICS CCSB 1262 LITITZ PIKE,ATM Withdrawal,,($103.25)
11/09/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($75.46)
11/09/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($19.25)
11/08/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($22.49)
11/08/2019,THE NAIL PLACE LANCASTER PA,Debit Card Withdrawal,,($09.00)
11/08/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($05.49)
11/08/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
11/08/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.10)
11/08/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
11/08/2019,SYGMA NETWORK IN,Electronic Deposit,,$725.96
11/07/2019,CAPITAL ONE,Electronic Withdrawal,,($100.00)
11/07/2019,DOLLAR TREE LANCASTER PA,Debit Card Withdrawal,,($14.78)
11/07/2019,CNM AUTO REPAIR LANCASTER PA,Debit Card Withdrawal,,($72.00)
11/07/2019,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($06.55)
11/07/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($19.69)
11/06/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($29.53)
11/06/2019,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($13.00)
11/06/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($05.38)
11/06/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($18.94)
11/06/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($09.84)
11/06/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
11/05/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($11.02)
11/05/2019,GIANT 6484 LANCASTER PA,Debit Card POS Withdrawal,,"($1,027.67)"
11/05/2019,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($34.07)
11/05/2019,DUNKIN #346480 Q35 LANCASTER PA,Debit Card Withdrawal,,($02.96)
11/05/2019,MERCARI 415-8001078 MERCARI CAUSIN8400,Debit Card Withdrawal,,($22.00)
11/04/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($10.86)
11/04/2019,ATT PAYMENT,Electronic Withdrawal,,($219.32)
11/04/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
11/04/2019,MARSHALLS #0770 LANCASTER PA,Debit Card Withdrawal,,($17.15)
11/04/2019,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($27.17)
11/04/2019,CHINA PARTY LANCASTER PA,Debit Card Withdrawal,,($17.96)
11/03/2019,UNITY COPENHAGEN DK,Debit Card Withdrawal,,($05.00)
11/03/2019,NNT ULTA #209 431636 600 MOUNT ZION RD,Debit Card POS Withdrawal,,($13.77)
11/03/2019,CINNABON #7408 LANCASTER PA,Debit Card Withdrawal,,($10.58)
11/03/2019,CVS/PHARMACY #01 01671--1507 LITITZ PIKE,Debit Card POS Withdrawal,,($06.28)
11/03/2019,SEPHORA 146 LANCASTER PA,Debit Card Withdrawal,,($63.60)
11/02/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($03.79)
11/02/2019,APPLE.COM/BILL 866-712-7753 APPLE.COM/BILL,Debit Card Withdrawal,,($00.99)
11/02/2019,AT&T 4844 LANCASTER PA,Debit Card POS Withdrawal,,($205.91)
11/02/2019,BURGER KING #4084 Q07 LANCASTER PA,Debit Card Withdrawal,,($12.18)
11/02/2019,AMTRAK .COM 3040749609098 WASHINGTON DC,Debit Card Withdrawal,,($322.00)
11/02/2019,SUNOCO 0364000005 LANCASTER PA,Debit Card Withdrawal,,($20.58)
11/02/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
11/01/2019,BOXYCHARM* MONTHLY BOX WWW.BOXYCHARM FL,Debit Card Withdrawal,,($26.50)
11/01/2019,ALDI INC,Electronic Deposit,,$991.75
11/01/2019,SYGMA NETWORK IN,Electronic Deposit,,$805.17
10/31/2019,LYNDON CITY LINE DINER LANCASTER PA,Debit Card Withdrawal,,($14.66)
10/31/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($01.99)
10/31/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($22.15)
10/31/2019,WALGREENS #9876 LANCASTER PA,Debit Card Withdrawal,,($03.18)
10/31/2019,1232 YANGS CHINESE R LANCASTER PA,Debit Card Withdrawal,,($22.94)
10/31/2019,SWIPE 5 REBATE,Deposit,,$05.25
10/30/2019,CHECK CLEARED: 000559,Check Withdrawal,559,($249.36)
10/30/2019,HOT Z PIZZA LANCASTER PA,Debit Card Withdrawal,,($27.99)
10/30/2019,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($14.87)
10/29/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($61.62)
10/29/2019,CAPITAL ONE,Electronic Withdrawal,,($40.00)
10/29/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($01.45)
10/29/2019,GOOGLE *GOOGLE PLAY MOUNTAIN VIEW CA,Debit Card POS Withdrawal,,($05.29)
10/28/2019,THRIVENT FINANCL,Electronic Withdrawal,,($45.44)
10/28/2019,ADOBE CREATIVE CLOUD 800-833-6687 ADOBE CR,Debit Card Withdrawal,,($31.79)
10/28/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($03.10)
10/28/2019,SUNOCO 0729408500 HARRISBURG PA,Debit Card Withdrawal,,($33.45)
10/27/2019,MCDONALD'S F6636 LANCASTER PA,Debit Card Withdrawal,,($09.84)
10/26/2019,SP * TATIBEAUTY HTTPSTATIBEAU CA,Debit Card Withdrawal,,($57.19)
10/25/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($18.51)
10/25/2019,TACO BELL 26255 LANCASTER PA,Debit Card Withdrawal,,($12.00)
10/25/2019,SYGMA NETWORK IN,Electronic Deposit,,$690.92
10/24/2019,CHECK CLEARED: 000780,Check Withdrawal,780,($40.00)
10/24/2019,ALDI 60001 1884 FRUITVILLE PIKE LANCASTER,Debit Card POS Withdrawal,,($22.78)
10/24/2019,GOOGLE *PAY G.CO/WALLETH# CA,Debit Card Withdrawal,,($10.00)
10/24/2019,EM HERR COLUMBIA PA,Debit Card Withdrawal,,($20.13)
10/24/2019,DUNKIN #353722 Q35 LANCASTER PA,Debit Card Withdrawal,,($05.21)
10/23/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($11.02)
10/23/2019,TEEN CHALLENGE TC REHRERSBURG PA,Debit Card Withdrawal,,($20.00)
10/23/2019,FEDLOANSERVICING,Electronic Withdrawal,,($211.08)
10/23/2019,PROGRESSIVE,Electronic Withdrawal,,($180.81)
10/23/2019,WENDYS #6449 3995 COLUMBIA AVE COLUMBIA PA,Debit Card POS Withdrawal,,($04.24)
10/23/2019,MERCARI 415-8001078 MERCARI CAUSINC100,Debit Card Withdrawal,,($15.00)
10/23/2019,WEGMANS LANCASTER #135 LANCASTER PA,Debit Card Withdrawal,,($26.07)
10/22/2019,NETFLIX.COM NETFLIX.COM CA,Debit Card Withdrawal,,($13.77)
10/22/2019,ALDI 60001 LANCASTER PA,Debit Card Withdrawal,,($05.98)
10/22/2019,NORTHWESTERN MU,Electronic Withdrawal,,($44.01)
10/22/2019,TRANSFER VISA PAYMENT,Online Banking Withdrawal,,($100.00)
10/22/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
10/22/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
10/22/2019,MCDONALD'S F1956 LANCASTER PA,Debit Card Withdrawal,,($10.15)
10/22/2019,MERCARI 415-8001078 MERCARI CAUSINB600,Debit Card Withdrawal,,($24.00)
10/21/2019,CRUNCH FIT,Electronic Withdrawal,,($24.95)
10/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
10/21/2019,CMSVEND*CV HARRISBURG MIDDLETOWN PA,Debit Card Withdrawal,,($02.85)
